"2011-08-27";0.204557625437071;0.309810595140783;0.157664034871328;0.0491264943860274;0.307828400809606;0.310453401438168
"2011-09-04";0.184045677287687;0.276828602797558;0.171868053876598;0.0677697225187619;0.305381512503161;0.311027528285641
"2011-09-12";0.16497192723687;0.248188074888324;0.182731306072993;0.0838056065761596;0.300034345262735;0.30921750817434
"2011-09-20";0.150682458012968;0.230323672557085;0.186559070486795;0.094320374023723;0.289798124308265;0.302355092138731
"2011-09-28";0.146487461187559;0.230454577215036;0.180820068082967;0.0972619743198234;0.275408179573119;0.288559384352129
"2011-10-06";0.158641000985425;0.253981985727594;0.165968064858448;0.0928625590848074;0.261750890237225;0.268043880916905
"2011-10-14";0.193535309790252;0.305724940397512;0.143240272407248;0.0819559107580985;0.25472704946538;0.24157403509481
"2011-10-22";0.255073049270586;0.387040473573979;0.115007436535648;0.066300588075284;0.259879140541252;0.210777960881978
"2011-10-30";0.341936392011982;0.49229385466517;0.085739905561895;0.0493774779717769;0.281670950926034;0.178898573834093
"2011-11-07";0.445533413190263;0.609080356394681;0.0598219255085023;0.0347003259146375;0.319499780447594;0.149328153430395
"2011-11-15";0.549923643174623;0.718679920618032;0.0410380020077242;0.0254096537782118;0.367035204505307;0.12525421341244
"2011-11-23";0.63841240654296;0.802575052563668;0.0323812818116233;0.0240087494267112;0.416474604128898;0.109348279529712
"2011-12-01";0.693983906441559;0.843631877299464;0.0353979224728062;0.0318178651436916;0.458042695279207;0.103309664211203
"2011-12-09";0.703789338475695;0.830852336091922;0.049819864405838;0.0485875668771706;0.482581325815944;0.10749619274339
"2011-12-17";0.665998375227195;0.768022611911788;0.0717564805368339;0.0708944418101196;0.483994685416552;0.119506896543895
"2011-12-25";0.586494384704982;0.667640358154834;0.0960430522604653;0.0941584804340009;0.459875736249746;0.135845311203034
"2012-01-02";0.47627108033525;0.546224676024526;0.117870912783641;0.114084456944125;0.411749108994517;0.153056282413549
"2012-01-10";0.353689611347146;0.424465624947042;0.133989171194536;0.127724189937197;0.348112449786413;0.168394831061948
"2012-01-18";0.239419627687919;0.322517145275022;0.14271079432223;0.133554984492493;0.281007894748473;0.179975803904512
"2012-01-26";0.154597763079407;0.259473653919929;0.143217811960724;0.130859375906717;0.223893437822184;0.186414081765802
"2012-02-03";0.117117038931824;0.250079841229422;0.135454814223285;0.119703255573832;0.188986644114763;0.18683791185936
"2012-02-11";0.13566852179715;0.297671969308935;0.121047290787403;0.101910399081838;0.184364485107449;0.18155322941399
"2012-02-19";0.204569665054545;0.391682691536151;0.102427601460564;0.0802419793354137;0.209248676511346;0.171686547632244
"2012-02-27";0.30658551989518;0.511094264416957;0.0823556731623177;0.0578885615300122;0.255318888755561;0.158847005869066
"2012-03-06";0.423922246503796;0.634400557713138;0.0636017222158437;0.0380551038285484;0.313882118906618;0.144664623341159
"2012-03-14";0.5393206744541;0.741920710461247;0.0485346967298715;0.0234578433229933;0.376039642951038;0.130597210021068
"2012-03-22";0.637893120880957;0.819780706560125;0.0384157577787798;0.0154441813884017;0.432949494844741;0.117628087541589
"2012-03-30";0.712036763403546;0.865810372137399;0.0328803779656371;0.013272729425005;0.478523039907471;0.106060559242207
"2012-04-07";0.761073154358293;0.886749403177875;0.0305769881659776;0.0148968508056264;0.510151595161581;0.0958301936248048
"2012-04-15";0.788111636972446;0.891972204086601;0.0301051540635253;0.0181752786689901;0.527936821733278;0.0869351111210266
"2012-04-23";0.797361096645377;0.890965642674121;0.0301805310642776;0.0211085159801216;0.532989732185209;0.079462466529261
"2012-05-01";0.79225874651097;0.889853284771179;0.0300392666148176;0.0224070524334556;0.526773563728375;0.0737475685110262
"2012-05-09";0.775177662527366;0.890617122029553;0.0295393348402424;0.0216368001460046;0.511066884655223;0.070403959446422
"2012-05-17";0.746633978984701;0.88983612358154;0.0292611213198206;0.0194027544234664;0.487546068979095;0.0702449886631488
"2012-05-25";0.705576318831158;0.879514981515758;0.0303850645154346;0.017197509908097;0.45776345632436;0.0741640481871573
"2012-06-02";0.651060633932181;0.851583278527778;0.0341089428988465;0.0165659479678952;0.423347307842472;0.082953173913847
"2012-06-10";0.583943334882806;0.801387649242803;0.0412239333717539;0.0185678343686283;0.386406255980722;0.0968979761190591
"2012-06-18";0.508117798049748;0.730622863309654;0.0517483131651007;0.0232946145917812;0.349746597973309;0.115543527049259
"2012-06-26";0.430338477732636;0.647349356434131;0.064908868300689;0.029836658933409;0.316733176880149;0.137758234354952
"2012-07-04";0.357816210124954;0.561086333590604;0.0797265749137547;0.0370333840501352;0.290676765611567;0.162260104484004
"2012-07-12";0.296906906339174;0.482176274736859;0.0949686702201267;0.0434675230778324;0.273829604158579;0.187679103006148
"2012-07-20";0.252737868571545;0.420459002579756;0.109343072226463;0.0477002502873841;0.267471372129077;0.212685682551765
"2012-07-28";0.226789454484578;0.380596183192892;0.122067378802567;0.0489951106590847;0.271214124738002;0.236449441022205
"2012-08-05";0.214519625776641;0.358028655399591;0.133347711582539;0.0479189100288024;0.282168610724681;0.259068757469099
"2012-08-13";0.209210144222966;0.344354957897304;0.143871287517529;0.0456180497486381;0.29675373971262;0.281084154988896
